,lat,lon,start_time,end_time,duration,severity,intensity,gpp_mean,gpp_baseline,gpp_anomaly,event_indices
3423,65.375,29.375,2013-05-29,2013-06-06,2,0.26666666666666666,0.16666666666666666,3.859439,3.3258028,0.53363633,[616 617]
3424,65.375,29.375,2014-07-16,2014-07-16,1,0.06666666666666678,0.06666666666666678,5.7370124,5.610474,0.12653828,[668]
3425,65.375,29.375,2018-07-16,2018-07-24,2,0.2333333333333333,0.13333333333333333,5.9282146,5.6432743,0.28494024,[852 853]
3426,65.375,29.625,2013-05-29,2013-06-06,2,0.26666666666666666,0.16666666666666666,3.9497237,3.3822403,0.5674834,[616 617]
3427,65.375,29.625,2018-07-16,2018-07-24,2,0.2333333333333333,0.13333333333333333,5.934989,5.6818624,0.25312686,[852 853]
3428,65.375,29.875,2013-05-29,2013-06-06,2,0.26666666666666666,0.16666666666666666,3.9836574,3.3652596,0.6183975,[616 617]
3429,65.375,29.875,2018-07-16,2018-07-24,2,0.2333333333333333,0.13333333333333333,6.2844305,5.678304,0.6061263,[852 853]
3430,65.125,12.625,2009-06-30,2009-06-30,1,0.13333333333333333,0.13333333333333333,5.2385077,3.8520808,1.3864269,[436]
3431,65.125,12.625,2014-07-08,2014-08-01,4,0.4,0.13333333333333333,4.5071177,3.7219193,0.7851985,[667 668 669 670]
3432,65.125,12.625,2015-08-17,2015-08-17,1,0.13333333333333333,0.13333333333333333,4.3477855,3.2989452,1.0488403,[718]
3433,65.125,12.875,2009-06-30,2009-06-30,1,0.13333333333333333,0.13333333333333333,4.3425198,2.885322,1.4571977,[436]
3434,65.125,12.875,2014-07-08,2014-08-01,4,0.4,0.13333333333333333,2.9890795,2.388799,0.60028034,[667 668 669 670]
3435,65.125,12.875,2018-05-29,2018-05-29,1,0.06666666666666678,0.06666666666666678,2.5328004,1.2882162,1.2445842,[846]
3436,65.125,13.125,2009-06-30,2009-06-30,1,0.10000000000000012,0.10000000000000012,3.1400847,2.394674,0.7454107,[436]
3437,65.125,13.125,2014-07-08,2014-08-01,4,0.4,0.13333333333333333,2.5361967,2.2032988,0.33289805,[667 668 669 670]
3438,65.125,13.125,2018-05-29,2018-06-06,2,0.16206896551724145,0.10000000000000012,1.5872793,0.9938164,0.59346294,[846 847]
3439,65.125,13.375,2014-07-08,2014-08-01,4,0.3666666666666669,0.1333333333333333,4.938637,4.0372953,0.90134186,[667 668 669 670]
3440,65.125,13.375,2018-06-06,2018-06-06,1,0.10000000000000012,0.10000000000000012,1.7739346,2.2914867,-0.51755214,[847]
3441,65.125,13.625,2014-07-16,2014-08-01,3,0.23333333333333356,0.10000000000000012,3.397483,2.577018,0.820465,[668 669 670]
3442,65.125,13.625,2016-09-17,2016-09-17,1,0.03333333333333344,0.03333333333333344,1.3095624,0.79671854,0.5128439,[768]
3443,65.125,13.625,2018-05-29,2018-06-06,2,0.1344827586206897,0.10000000000000012,1.7376149,0.80043656,0.9371783,[846 847]
3444,65.125,13.875,2014-07-24,2014-08-01,2,0.10000000000000021,0.06666666666666678,2.8337212,2.1622577,0.6714636,[669 670]
3445,65.125,13.875,2018-05-29,2018-06-06,2,0.1461538461538462,0.10000000000000012,1.3879805,0.73215425,0.6558262,[846 847]
3446,65.125,14.125,2014-07-16,2014-08-01,3,0.13333333333333353,0.06666666666666665,2.4106758,1.7348833,0.6757924,[668 669 670]
3447,65.125,14.125,2018-05-29,2018-06-06,2,0.13703703703703712,0.10000000000000012,0.7192967,0.42631286,0.29298383,[846 847]
3448,65.125,14.375,2013-06-06,2013-06-06,1,0.03333333333333344,0.03333333333333344,2.9968166,0.8415739,2.1552427,[617]
3449,65.125,14.375,2014-07-24,2014-08-01,2,0.10000000000000021,0.06666666666666678,2.5231004,1.7796373,0.74346286,[669 670]
3450,65.125,14.625,2009-06-30,2009-06-30,1,0.06666666666666678,0.06666666666666678,3.4497433,2.5466504,0.90309286,[436]
3451,65.125,14.625,2014-07-24,2014-08-01,2,0.13333333333333355,0.06666666666666678,4.228962,3.109046,1.1199158,[669 670]
3452,65.125,14.875,2009-06-30,2009-06-30,1,0.06666666666666678,0.06666666666666678,4.306436,3.298652,1.0077841,[436]
3453,65.125,14.875,2014-07-24,2014-08-01,2,0.10000000000000021,0.06666666666666678,5.470656,4.183267,1.2873888,[669 670]
3454,65.125,15.125,2014-07-24,2014-08-01,2,0.13333333333333355,0.06666666666666678,6.4776955,5.01215,1.4655454,[669 670]
3455,65.125,15.375,2014-07-24,2014-08-01,2,0.13333333333333355,0.06666666666666678,4.449049,3.3552864,1.0937626,[669 670]
3456,65.125,15.625,2014-07-24,2014-08-01,2,0.13333333333333355,0.06666666666666678,6.3446684,5.3333435,1.0113244,[669 670]
3457,65.125,15.875,2014-08-01,2014-08-01,1,0.03333333333333344,0.03333333333333344,6.430402,5.4401007,0.99030113,[670]
3458,65.125,15.875,2018-07-16,2018-07-16,1,0.06666666666666678,0.06666666666666678,6.4719505,5.309314,1.1626368,[852]
3459,65.125,16.125,2009-06-22,2009-06-22,1,0.03333333333333344,0.03333333333333344,5.3585634,3.6296756,1.7288878,[435]
3460,65.125,16.125,2014-07-24,2014-08-01,2,0.10000000000000021,0.06666666666666678,6.9532156,5.528814,1.4244018,[669 670]
3461,65.125,16.125,2015-08-17,2015-08-25,2,0.13333333333333355,0.10000000000000012,5.4566345,3.9974618,1.4591725,[718 719]
3462,65.125,16.125,2018-07-16,2018-07-16,1,0.09999999999999999,0.09999999999999999,6.355483,5.348068,1.0074148,[852]
3463,65.125,16.375,2009-06-22,2009-06-22,1,0.06666666666666678,0.06666666666666678,6.0340815,4.0815578,1.9525237,[435]
3464,65.125,16.375,2014-07-24,2014-08-01,2,0.06666666666666687,0.03333333333333344,7.520468,6.0345917,1.4858766,[669 670]
3465,65.125,16.375,2015-08-17,2015-08-25,2,0.13333333333333355,0.10000000000000012,5.8645344,4.3508883,1.5136466,[718 719]
3466,65.125,16.375,2018-07-16,2018-07-16,1,0.09999999999999999,0.09999999999999999,6.8424664,5.950672,0.8917942,[852]
3467,65.125,16.625,2009-06-22,2009-06-22,1,0.03333333333333344,0.03333333333333344,6.230212,4.313378,1.9168344,[435]
3468,65.125,16.625,2014-07-24,2014-08-01,2,0.06666666666666687,0.03333333333333344,7.7165623,6.256627,1.4599354,[669 670]
3469,65.125,16.625,2015-08-17,2015-08-25,2,0.13333333333333355,0.10000000000000012,6.087041,4.5745354,1.5125057,[718 719]
3470,65.125,16.625,2018-07-16,2018-07-16,1,0.09999999999999999,0.09999999999999999,6.848533,6.2158217,0.6327114,[852]
3471,65.125,16.875,2009-06-22,2009-06-22,1,0.03333333333333344,0.03333333333333344,6.2084427,4.3707414,1.8377013,[435]
3472,65.125,16.875,2014-08-01,2014-08-01,1,0.03333333333333344,0.03333333333333344,6.7251167,5.879365,0.84575176,[670]
3473,65.125,16.875,2015-08-17,2015-08-25,2,0.20000000000000012,0.10000000000000012,5.8735323,4.4003353,1.473197,[718 719]
3474,65.125,16.875,2018-07-08,2018-07-24,3,0.30000000000000004,0.1333333333333333,6.313442,6.027843,0.28559923,[851 852 853]
3475,65.125,17.125,2009-06-22,2009-06-22,1,0.03333333333333344,0.03333333333333344,5.2240553,3.8269684,1.3970869,[435]
3476,65.125,17.125,2014-08-01,2014-08-01,1,0.03333333333333344,0.03333333333333344,5.8898096,5.1916647,0.6981449,[670]
3477,65.125,17.125,2015-08-17,2015-08-25,2,0.20000000000000012,0.10000000000000012,5.097852,3.9487786,1.1490735,[718 719]
3478,65.125,17.125,2018-07-08,2018-07-24,3,0.3333333333333334,0.1333333333333333,5.23394,5.148294,0.08564663,[851 852 853]
3479,65.125,17.375,2009-06-22,2009-06-22,1,0.03333333333333344,0.03333333333333344,5.5295005,3.9999528,1.5295477,[435]
3480,65.125,17.375,2014-07-24,2014-08-01,2,0.06666666666666687,0.03333333333333344,6.821184,5.575797,1.2453868,[669 670]
3481,65.125,17.375,2015-08-17,2015-08-25,2,0.23333333333333334,0.13333333333333333,5.4866533,4.1881995,1.2984537,[718 719]
3482,65.125,17.375,2018-07-08,2018-07-24,3,0.3333333333333334,0.16666666666666666,5.240813,5.435879,-0.19506614,[851 852 853]
3483,65.125,17.625,2009-06-22,2009-06-22,1,0.03333333333333344,0.03333333333333344,5.6558676,4.2258224,1.4300451,[435]
3484,65.125,17.625,2014-07-24,2014-07-24,1,0.03333333333333344,0.03333333333333344,7.122415,5.715949,1.406466,[669]
3485,65.125,17.625,2015-08-17,2015-08-25,2,0.23333333333333334,0.13333333333333333,5.7096834,4.344086,1.3655975,[718 719]
3486,65.125,17.625,2018-07-08,2018-07-24,3,0.3333333333333334,0.16666666666666666,5.351948,5.5561166,-0.20416959,[851 852 853]
3487,65.125,17.875,2009-06-22,2009-06-22,1,0.03333333333333344,0.03333333333333344,5.4395514,3.9445598,1.4949915,[435]
3488,65.125,17.875,2015-08-17,2015-08-25,2,0.23333333333333334,0.13333333333333333,5.362382,4.154868,1.2075138,[718 719]
3489,65.125,17.875,2018-07-08,2018-07-24,3,0.3333333333333334,0.16666666666666666,4.874827,5.3379216,-0.46309486,[851 852 853]
3490,65.125,18.125,2015-08-25,2015-08-25,1,0.09999999999999999,0.09999999999999999,5.144824,3.6507962,1.4940279,[719]
3491,65.125,18.125,2018-07-08,2018-07-24,3,0.3333333333333334,0.16666666666666666,5.043236,5.196113,-0.15287733,[851 852 853]
3492,65.125,18.375,2015-08-25,2015-08-25,1,0.06666666666666678,0.06666666666666678,5.289093,3.8604093,1.4286838,[719]
3493,65.125,18.375,2018-07-08,2018-07-24,3,0.3333333333333334,0.16666666666666666,5.2082396,5.4276595,-0.21942012,[851 852 853]
3494,65.125,18.625,2015-08-25,2015-08-25,1,0.10000000000000012,0.10000000000000012,5.2020063,3.8238742,1.3781321,[719]
3495,65.125,18.625,2018-07-08,2018-07-24,3,0.3333333333333334,0.1333333333333333,5.18335,5.315415,-0.13206513,[851 852 853]
3496,65.125,18.875,2015-08-25,2015-08-25,1,0.10000000000000012,0.10000000000000012,5.2565446,3.8965058,1.3600388,[719]
3497,65.125,18.875,2018-07-08,2018-07-24,3,0.3333333333333334,0.1333333333333333,5.263992,5.388824,-0.124832,[851 852 853]
3498,65.125,19.125,2015-08-17,2015-08-25,2,0.1666666666666669,0.10000000000000012,5.2830744,4.1069355,1.1761386,[718 719]
3499,65.125,19.125,2018-07-08,2018-07-24,3,0.3333333333333334,0.1333333333333333,5.046666,5.1442266,-0.09756056,[851 852 853]
3500,65.125,19.375,2014-08-01,2014-08-01,1,0.03333333333333344,0.03333333333333344,5.7513623,5.3703775,0.38098478,[670]
3501,65.125,19.375,2015-08-17,2015-08-25,2,0.1666666666666669,0.10000000000000012,5.2147183,4.0354095,1.1793089,[718 719]
3502,65.125,19.375,2018-07-08,2018-07-24,3,0.3333333333333334,0.13333333333333333,5.177756,5.124559,0.053197384,[851 852 853]
3503,65.125,19.625,2014-08-01,2014-08-09,2,0.06666666666666687,0.03333333333333344,5.5198617,5.1442385,0.37562323,[670 671]
3504,65.125,19.625,2015-08-17,2015-08-25,2,0.20000000000000012,0.13333333333333333,5.1073093,3.9515786,1.1557306,[718 719]
3505,65.125,19.625,2018-07-08,2018-07-24,3,0.3333333333333334,0.13333333333333333,4.9459677,5.151976,-0.2060086,[851 852 853]
3506,65.125,19.875,2014-08-01,2014-08-09,2,0.06666666666666687,0.03333333333333344,5.769456,5.2732453,0.4962108,[670 671]
3507,65.125,19.875,2015-08-17,2015-08-25,2,0.20000000000000012,0.13333333333333333,5.4269123,4.108702,1.3182105,[718 719]
3508,65.125,19.875,2018-07-08,2018-07-24,3,0.3333333333333334,0.1333333333333333,5.337477,5.378189,-0.040711403,[851 852 853]
3509,65.125,20.125,2014-07-24,2014-08-09,3,0.13333333333333364,0.06666666666666678,5.583589,5.0613995,0.52218896,[669 670 671]
3510,65.125,20.125,2015-08-17,2015-08-25,2,0.20000000000000012,0.13333333333333333,5.106593,3.874649,1.2319442,[718 719]
3511,65.125,20.125,2018-07-08,2018-07-16,2,0.20000000000000012,0.10000000000000012,4.793531,4.9788027,-0.18527174,[851 852]
3512,65.125,20.375,2014-07-24,2014-08-09,3,0.166666666666667,0.06666666666666678,5.8125405,5.333504,0.47903648,[669 670 671]
3513,65.125,20.375,2015-08-17,2015-08-25,2,0.20000000000000012,0.13333333333333333,5.1366196,4.0431213,1.0934981,[718 719]
3514,65.125,20.375,2018-07-08,2018-07-16,2,0.20000000000000012,0.10000000000000012,5.3940334,5.2993627,0.09467101,[851 852]
3515,65.125,20.625,2014-07-24,2014-08-01,2,0.16666666666666677,0.09999999999999999,7.0944567,6.2492795,0.84517694,[669 670]
3516,65.125,20.625,2015-08-17,2015-08-25,2,0.20000000000000012,0.13333333333333333,5.875886,4.597689,1.2781968,[718 719]
3517,65.125,20.625,2018-05-21,2018-05-21,1,0.06666666666666678,0.06666666666666678,3.6322646,3.201207,0.4310577,[845]
3518,65.125,20.625,2018-07-08,2018-07-16,2,0.1666666666666669,0.10000000000000012,6.480201,6.1840734,0.29612732,[851 852]
3519,65.125,20.875,2014-07-24,2014-08-09,3,0.2000000000000002,0.09999999999999999,6.2630463,5.7205677,0.54247874,[669 670 671]
3520,65.125,20.875,2015-08-17,2015-08-25,2,0.20000000000000012,0.13333333333333333,5.534973,4.39079,1.1441832,[718 719]
3521,65.125,20.875,2018-05-21,2018-05-29,2,0.13333333333333355,0.06666666666666678,4.010352,2.9676337,1.0427184,[845 846]
3522,65.125,20.875,2018-07-08,2018-07-16,2,0.1666666666666669,0.10000000000000012,6.260654,5.7973537,0.46330023,[851 852]
3523,65.125,21.125,2014-07-24,2014-08-09,3,0.23333333333333356,0.09999999999999999,5.9246845,5.6527348,0.27194992,[669 670 671]
3524,65.125,21.125,2015-08-17,2015-08-25,2,0.16666666666666677,0.13333333333333333,5.5109596,4.332427,1.1785328,[718 719]
3525,65.125,21.125,2018-05-21,2018-05-29,2,0.13333333333333355,0.06666666666666678,3.889261,3.024911,0.8643501,[845 846]
3526,65.125,21.125,2018-07-08,2018-07-16,2,0.1666666666666669,0.10000000000000012,6.1164627,5.684811,0.4316516,[851 852]
3527,65.125,21.375,2014-04-19,2014-04-19,1,0.12499999999999997,0.12499999999999997,1.7659371,0.88097614,0.88496095,[657]
3528,65.125,21.375,2014-07-24,2014-08-09,3,0.20000000000000034,0.06666666666666678,6.7504425,6.3451447,0.40529838,[669 670 671]
3529,65.125,21.375,2015-08-17,2015-08-25,2,0.16666666666666677,0.09999999999999999,6.1077495,4.861345,1.2464046,[718 719]
3530,65.125,21.375,2018-05-21,2018-05-29,2,0.16666666666666677,0.09999999999999999,4.453866,3.4915283,0.962338,[845 846]
3531,65.125,21.375,2018-07-08,2018-07-16,2,0.20000000000000012,0.13333333333333333,6.922471,6.424806,0.49766517,[851 852]
3532,65.125,25.625,2013-05-29,2013-05-29,1,0.09999999999999998,0.09999999999999998,5.164629,3.92622,1.238409,[616]
3533,65.125,25.625,2014-04-19,2014-04-19,1,0.0454545454545455,0.0454545454545455,1.6158706,0.84734213,0.76852846,[657]
3534,65.125,25.625,2018-07-16,2018-08-01,3,0.3333333333333333,0.16666666666666666,6.8595414,6.78817,0.0713714,[852 853 854]
3535,65.125,25.875,2013-05-29,2013-05-29,1,0.09999999999999998,0.09999999999999998,5.02296,3.8146224,1.2083378,[616]
3536,65.125,25.875,2018-07-16,2018-08-01,3,0.2333333333333334,0.09999999999999999,6.5518475,6.5701866,-0.018339315,[852 853 854]
3537,65.125,26.125,2013-05-29,2013-05-29,1,0.09999999999999998,0.09999999999999998,4.8310175,3.7198799,1.1111376,[616]
3538,65.125,26.125,2014-07-16,2014-07-16,1,0.10000000000000012,0.10000000000000012,7.1288195,6.445886,0.68293333,[668]
3539,65.125,26.125,2018-07-08,2018-07-24,3,0.2333333333333334,0.09999999999999999,6.3159885,6.558204,-0.24221532,[851 852 853]
3540,65.125,26.375,2013-05-29,2013-05-29,1,0.09999999999999998,0.09999999999999998,4.426367,3.4669762,0.95939064,[616]
3541,65.125,26.375,2014-07-16,2014-07-16,1,0.10000000000000012,0.10000000000000012,6.3669376,5.9661665,0.40077114,[668]
3542,65.125,26.375,2018-07-08,2018-07-24,3,0.2333333333333334,0.09999999999999999,5.0009494,6.0099883,-1.0090386,[851 852 853]
3543,65.125,26.625,2013-05-29,2013-05-29,1,0.1333333333333333,0.1333333333333333,4.2185125,3.329909,0.88860345,[616]
3544,65.125,26.625,2014-07-16,2014-07-16,1,0.10000000000000012,0.10000000000000012,6.3618836,5.9083524,0.45353127,[668]
3545,65.125,26.625,2018-07-08,2018-07-24,3,0.2333333333333334,0.09999999999999999,5.199648,5.9776917,-0.7780431,[851 852 853]
3546,65.125,26.875,2013-05-29,2013-05-29,1,0.16666666666666666,0.16666666666666666,4.255463,3.3679454,0.8875177,[616]
3547,65.125,26.875,2014-07-16,2014-07-16,1,0.10000000000000012,0.10000000000000012,6.139669,5.685704,0.4539647,[668]
3548,65.125,26.875,2018-07-08,2018-07-24,3,0.2333333333333334,0.09999999999999999,4.8722606,5.819292,-0.9470315,[851 852 853]
3549,65.125,27.125,2013-05-29,2013-05-29,1,0.16666666666666666,0.16666666666666666,4.7151403,3.6943219,1.0208185,[616]
3550,65.125,27.125,2014-07-16,2014-07-16,1,0.06666666666666678,0.06666666666666678,6.1415205,5.855458,0.28606272,[668]
3551,65.125,27.125,2018-07-08,2018-07-24,3,0.2666666666666667,0.13333333333333333,4.7830524,6.017038,-1.2339846,[851 852 853]
3552,65.125,27.375,2013-05-29,2013-05-29,1,0.16666666666666666,0.16666666666666666,4.0657125,3.27487,0.79084253,[616]
3553,65.125,27.375,2014-07-16,2014-07-16,1,0.06666666666666678,0.06666666666666678,5.8979173,5.4138045,0.48411274,[668]
3554,65.125,27.375,2018-07-08,2018-07-24,3,0.2666666666666667,0.13333333333333333,4.8070273,5.6044006,-0.7973728,[851 852 853]
3555,65.125,27.625,2013-05-29,2013-06-06,2,0.23333333333333345,0.16666666666666666,4.656682,3.66722,0.98946214,[616 617]
3556,65.125,27.625,2014-07-16,2014-07-16,1,0.06666666666666678,0.06666666666666678,6.7768826,6.017792,0.7590904,[668]
3557,65.125,27.625,2018-07-08,2018-07-24,3,0.2666666666666667,0.13333333333333333,6.436382,6.211413,0.22496875,[851 852 853]
3558,65.125,27.875,2013-05-21,2013-06-06,3,0.3333333333333333,0.16666666666666666,4.4791102,3.6185982,0.8605116,[615 616 617]
3559,65.125,27.875,2014-07-16,2014-07-16,1,0.06666666666666678,0.06666666666666678,7.0031495,6.3561506,0.6469989,[668]
3560,65.125,27.875,2018-07-08,2018-07-24,3,0.2666666666666667,0.13333333333333333,6.916922,6.5506806,0.36624146,[851 852 853]
3561,65.125,28.125,2013-05-21,2013-06-06,3,0.3333333333333333,0.16666666666666666,4.1862926,3.4226134,0.76367897,[615 616 617]
3562,65.125,28.125,2014-07-16,2014-07-16,1,0.06666666666666678,0.06666666666666678,6.9201274,6.1226745,0.7974529,[668]
3563,65.125,28.125,2018-07-08,2018-07-24,3,0.2666666666666667,0.13333333333333333,6.453345,6.2804837,0.17286079,[851 852 853]
3564,65.125,28.375,2013-05-21,2013-06-06,3,0.3000000000000001,0.16666666666666666,3.9116623,3.2340813,0.67758083,[615 616 617]
3565,65.125,28.375,2014-07-16,2014-07-16,1,0.10000000000000012,0.10000000000000012,6.406104,5.9989333,0.40717077,[668]
3566,65.125,28.375,2018-07-16,2018-07-24,2,0.19999999999999996,0.09999999999999999,6.572831,6.1846066,0.3882246,[852 853]
3567,65.125,28.625,2013-05-29,2013-06-06,2,0.26666666666666666,0.16666666666666666,4.2067456,3.459477,0.7472688,[616 617]
3568,65.125,28.625,2014-07-16,2014-07-16,1,0.10000000000000012,0.10000000000000012,6.3768644,6.1819696,0.19489479,[668]
3569,65.125,28.625,2018-07-16,2018-07-24,2,0.19999999999999996,0.09999999999999999,6.8357134,6.332799,0.50291395,[852 853]
3570,65.125,28.875,2013-05-21,2013-06-06,3,0.3000000000000001,0.16666666666666666,3.9304001,3.303352,0.6270482,[615 616 617]
3571,65.125,28.875,2014-07-16,2014-07-16,1,0.10000000000000012,0.10000000000000012,6.5570483,6.2914257,0.26562262,[668]
3572,65.125,28.875,2018-07-16,2018-07-24,2,0.19999999999999996,0.09999999999999999,6.7064457,6.3778057,0.3286395,[852 853]
3573,65.125,29.125,2013-05-29,2013-06-06,2,0.26666666666666666,0.16666666666666666,4.76657,3.8493924,0.91717803,[616 617]
3574,65.125,29.125,2014-07-16,2014-07-16,1,0.10000000000000012,0.10000000000000012,6.4488244,6.3450394,0.10378504,[668]
3575,65.125,29.125,2018-07-16,2018-07-24,2,0.19999999999999996,0.09999999999999999,7.001441,6.4637156,0.537725,[852 853]
3576,65.125,29.375,2013-05-29,2013-06-06,2,0.26666666666666666,0.16666666666666666,4.3106112,3.4630957,0.84751546,[616 617]
3577,65.125,29.375,2014-07-16,2014-07-16,1,0.10000000000000012,0.10000000000000012,6.1681113,5.939547,0.22856426,[668]
3578,65.125,29.375,2018-07-16,2018-07-24,2,0.19999999999999996,0.09999999999999999,6.3132772,6.000704,0.31257367,[852 853]
3579,65.125,29.625,2013-05-29,2013-06-06,2,0.26666666666666666,0.16666666666666666,4.5995855,3.7506065,0.848979,[616 617]
3580,65.125,29.625,2018-07-16,2018-07-24,2,0.26666666666666666,0.16666666666666666,6.6615553,6.268236,0.39331913,[852 853]
3581,65.125,29.875,2013-05-29,2013-06-06,2,0.26666666666666666,0.16666666666666666,5.1217356,4.395357,0.7263782,[616 617]
3582,65.125,29.875,2018-07-16,2018-07-24,2,0.26666666666666666,0.16666666666666666,7.054633,6.5516863,0.50294685,[852 853]
3583,64.875,11.625,2014-06-06,2014-06-06,1,0.13333333333333333,0.13333333333333333,4.2730384,4.3546906,-0.081652164,[663]
3584,64.875,11.625,2014-07-08,2014-08-01,4,0.3999999999999999,0.09999999999999999,6.315092,5.7549777,0.560114,[667 668 669 670]
3585,64.875,11.625,2014-09-02,2014-09-02,1,0.10000000000000012,0.10000000000000012,3.9922695,4.0104165,-0.018146992,[674]
3586,64.875,11.625,2015-08-17,2015-08-17,1,0.16666666666666666,0.16666666666666666,6.62455,5.3251743,1.2993755,[718]
3587,64.875,11.875,2009-06-30,2009-06-30,1,0.03333333333333344,0.03333333333333344,5.615103,4.34272,1.2723827,[436]
3588,64.875,11.875,2014-04-19,2014-04-19,1,0.0344827586206896,0.0344827586206896,0.92970335,0.72371876,0.20598459,[657]
3589,64.875,11.875,2014-06-06,2014-06-06,1,0.06666666666666678,0.06666666666666678,2.6665766,2.7218819,-0.055305243,[663]
3590,64.875,11.875,2014-07-08,2014-08-01,4,0.4333333333333334,0.16666666666666666,4.7935863,4.464174,0.32941246,[667 668 669 670]
3591,64.875,11.875,2015-08-17,2015-08-25,2,0.2333333333333333,0.16666666666666666,4.7940016,3.9099422,0.88405955,[718 719]
3592,64.875,12.125,2009-06-30,2009-06-30,1,0.06666666666666665,0.06666666666666665,5.1775155,3.8207917,1.3567238,[436]
3593,64.875,12.125,2014-06-06,2014-06-06,1,0.06666666666666678,0.06666666666666678,2.4595127,2.4592242,0.00028848648,[663]
3594,64.875,12.125,2014-07-08,2014-08-01,4,0.4333333333333334,0.16666666666666666,4.7829256,4.0304623,0.7524635,[667 668 669 670]
3595,64.875,12.125,2015-08-17,2015-08-25,2,0.26666666666666666,0.16666666666666666,4.5492797,3.5031345,1.0461452,[718 719]
3596,64.875,12.375,2009-06-30,2009-06-30,1,0.09999999999999999,0.09999999999999999,5.361702,3.877559,1.484143,[436]
3597,64.875,12.375,2012-04-02,2012-04-02,1,0.12499999999999997,0.12499999999999997,0.0548929,0.10598795,-0.05109505,[563]
3598,64.875,12.375,2012-04-18,2012-04-18,1,0.038461538461538367,0.038461538461538367,0.16980958,0.20437115,-0.034561574,[565]
3599,64.875,12.375,2014-07-08,2014-08-01,4,0.4333333333333334,0.16666666666666666,4.746802,3.8564768,0.89032507,[667 668 669 670]
3600,64.875,12.375,2015-08-17,2015-08-25,2,0.20000000000000012,0.13333333333333333,4.192359,3.2522535,0.9401051,[718 719]
3601,64.875,12.625,2009-06-30,2009-06-30,1,0.09999999999999999,0.09999999999999999,3.51345,2.3130808,1.2003691,[436]
3602,64.875,12.625,2012-04-02,2012-04-02,1,0.16666666666666666,0.16666666666666666,0.061077856,0.0901821,-0.029104248,[563]
3603,64.875,12.625,2014-07-08,2014-08-01,4,0.4333333333333334,0.16666666666666666,2.4138718,2.122417,0.2914545,[667 668 669 670]
3604,64.875,12.875,2009-06-30,2009-06-30,1,0.09999999999999999,0.09999999999999999,4.8503194,3.4144542,1.4358652,[436]
3605,64.875,12.875,2014-07-08,2014-08-01,4,0.4333333333333334,0.16666666666666666,3.843207,3.3144524,0.52875423,[667 668 669 670]
3606,64.875,12.875,2015-08-17,2015-08-17,1,0.10000000000000012,0.10000000000000012,4.0315433,3.1052613,0.9262819,[718]
3607,64.875,13.125,2009-06-30,2009-06-30,1,0.09999999999999999,0.09999999999999999,5.6869736,4.3687096,1.318264,[436]
3608,64.875,13.125,2014-07-08,2014-08-01,4,0.4333333333333334,0.16666666666666666,5.2322273,4.3662558,0.8659719,[667 668 669 670]
3609,64.875,13.125,2015-08-17,2015-08-17,1,0.10000000000000012,0.10000000000000012,5.350373,3.9315643,1.4188085,[718]
3610,64.875,13.375,2009-06-30,2009-06-30,1,0.06666666666666678,0.06666666666666678,3.931953,3.1188161,0.8131368,[436]
3611,64.875,13.375,2014-07-08,2014-08-01,4,0.4333333333333334,0.16666666666666666,4.0293736,3.135726,0.89364785,[667 668 669 670]
3612,64.875,13.625,2009-06-30,2009-06-30,1,0.06666666666666678,0.06666666666666678,4.6000795,3.545034,1.0550456,[436]
3613,64.875,13.625,2014-07-08,2014-08-01,4,0.33333333333333365,0.16666666666666666,5.514628,4.1006155,1.4140124,[667 668 669 670]
3614,64.875,13.875,2009-06-30,2009-06-30,1,0.06666666666666678,0.06666666666666678,4.268186,3.2139854,1.0542006,[436]
3615,64.875,13.875,2014-07-08,2014-07-24,3,0.33333333333333337,0.13333333333333333,4.5890083,3.4402962,1.148712,[667 668 669]
3616,64.875,14.125,2009-06-30,2009-06-30,1,0.09999999999999999,0.09999999999999999,5.699215,4.4755135,1.2237015,[436]
3617,64.875,14.125,2014-07-08,2014-07-24,3,0.33333333333333337,0.13333333333333333,6.626802,5.0112796,1.6155224,[667 668 669]
3618,64.875,14.375,2009-06-30,2009-06-30,1,0.10000000000000012,0.10000000000000012,4.2123947,3.20112,1.0112748,[436]
3619,64.875,14.375,2014-07-08,2014-07-24,3,0.2666666666666667,0.1333333333333333,5.587961,3.82495,1.763011,[667 668 669]
3620,64.875,14.625,2009-06-30,2009-06-30,1,0.06666666666666678,0.06666666666666678,3.784409,3.0480661,0.7363429,[436]
3621,64.875,14.625,2014-07-24,2014-07-24,1,0.03333333333333344,0.03333333333333344,5.3870945,3.7948356,1.5922589,[669]
3622,64.875,14.875,2009-06-30,2009-06-30,1,0.06666666666666678,0.06666666666666678,4.138723,3.0318441,1.1068788,[436]
3623,64.875,14.875,2014-07-24,2014-07-24,1,0.03333333333333344,0.03333333333333344,5.3041754,3.9914894,1.312686,[669]
3624,64.875,15.125,2018-07-16,2018-07-16,1,0.06666666666666678,0.06666666666666678,4.9475226,4.069137,0.87838554,[852]
3625,64.875,15.375,2018-07-16,2018-07-16,1,0.09999999999999999,0.09999999999999999,6.0068483,4.9397745,1.0670738,[852]
3626,64.875,15.625,2018-07-16,2018-07-16,1,0.13333333333333333,0.13333333333333333,6.506476,5.211047,1.2954288,[852]
3627,64.875,15.875,2009-06-22,2009-06-22,1,0.03333333333333344,0.03333333333333344,6.369055,4.091305,2.27775,[435]
